age,job,marital,education,balance,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
31,management,single,tertiary,30,cellular,12,aug,348,2,-1,0,unknown,no
37,management,married,secondary,0,cellular,12,aug,132,2,-1,0,unknown,no
33,management,married,tertiary,855,cellular,12,aug,191,2,-1,0,unknown,no
30,management,married,tertiary,646,cellular,12,aug,99,2,-1,0,unknown,no
49,self-employed,married,secondary,1103,cellular,12,aug,428,2,-1,0,unknown,no
31,management,single,tertiary,123,cellular,12,aug,82,2,-1,0,unknown,no
33,technician,married,tertiary,980,cellular,12,aug,172,2,-1,0,unknown,no
48,management,single,tertiary,5904,cellular,12,aug,127,2,-1,0,unknown,no
39,management,married,secondary,1880,cellular,12,aug,768,2,-1,0,unknown,yes
30,management,divorced,tertiary,317,cellular,12,aug,72,2,-1,0,unknown,no
46,entrepreneur,married,secondary,-880,cellular,12,aug,185,2,-1,0,unknown,no
41,technician,single,secondary,297,cellular,12,aug,140,2,-1,0,unknown,no
57,blue-collar,married,primary,2112,cellular,12,aug,1134,2,-1,0,unknown,yes
49,admin.,married,secondary,300,cellular,12,aug,76,2,-1,0,unknown,no
54,housemaid,married,primary,212,cellular,12,aug,81,4,-1,0,unknown,no
30,housemaid,married,secondary,0,cellular,12,aug,91,2,-1,0,unknown,no
31,management,single,tertiary,573,cellular,12,aug,138,2,-1,0,unknown,no
30,management,single,tertiary,220,cellular,12,aug,111,2,-1,0,unknown,no
35,management,married,tertiary,100,cellular,12,aug,120,2,-1,0,unknown,no
35,management,married,tertiary,1383,cellular,12,aug,143,2,-1,0,unknown,no
58,management,married,tertiary,5942,cellular,12,aug,64,2,-1,0,unknown,no
40,housemaid,married,secondary,1050,cellular,12,aug,117,2,-1,0,unknown,no
31,management,married,tertiary,1575,cellular,12,aug,178,4,-1,0,unknown,no
42,management,divorced,tertiary,1622,cellular,12,aug,158,2,-1,0,unknown,no
42,technician,single,secondary,0,cellular,12,aug,51,4,-1,0,unknown,no
46,unemployed,married,secondary,3533,cellular,12,aug,235,2,-1,0,unknown,no
59,retired,married,primary,94,cellular,12,aug,256,2,-1,0,unknown,no
58,retired,married,secondary,7560,cellular,12,aug,364,2,-1,0,unknown,no
32,management,divorced,tertiary,874,cellular,12,aug,1282,6,-1,0,unknown,yes
49,management,married,secondary,0,cellular,12,aug,138,2,-1,0,unknown,no
34,management,single,tertiary,1009,cellular,12,aug,68,2,-1,0,unknown,no
33,technician,single,secondary,827,cellular,12,aug,58,4,-1,0,unknown,no
30,management,single,tertiary,74,cellular,12,aug,96,5,-1,0,unknown,no
39,housemaid,married,primary,562,cellular,12,aug,234,2,-1,0,unknown,no
34,blue-collar,married,secondary,172,cellular,12,aug,237,2,-1,0,unknown,no
32,management,single,tertiary,100,cellular,12,aug,181,2,-1,0,unknown,no
52,management,married,tertiary,0,cellular,12,aug,106,2,-1,0,unknown,no
58,technician,married,secondary,1463,cellular,12,aug,110,3,-1,0,unknown,no
49,unknown,married,secondary,1269,cellular,12,aug,117,9,-1,0,unknown,no
36,management,single,tertiary,419,cellular,12,aug,122,2,-1,0,unknown,no
30,management,single,tertiary,67,cellular,12,aug,52,2,-1,0,unknown,no
36,technician,married,secondary,1659,cellular,12,aug,126,2,-1,0,unknown,no
35,management,married,tertiary,362,cellular,12,aug,95,8,-1,0,unknown,no
30,technician,single,secondary,700,cellular,12,aug,73,2,-1,0,unknown,no
59,blue-collar,married,primary,2192,cellular,12,aug,365,2,-1,0,unknown,no
37,management,single,tertiary,553,cellular,12,aug,63,2,-1,0,unknown,no
30,management,single,secondary,1913,cellular,12,aug,250,2,-1,0,unknown,no
31,technician,single,secondary,279,cellular,12,aug,213,2,-1,0,unknown,no
34,management,single,tertiary,2757,cellular,12,aug,126,2,-1,0,unknown,no
56,retired,married,tertiary,3616,cellular,12,aug,63,2,-1,0,unknown,no
47,services,married,primary,586,cellular,12,aug,68,2,-1,0,unknown,no
58,retired,married,primary,1472,cellular,12,aug,74,2,-1,0,unknown,no
30,management,single,secondary,24,cellular,12,aug,29,4,-1,0,unknown,no
37,technician,single,secondary,353,cellular,12,aug,147,2,-1,0,unknown,no
50,blue-collar,married,secondary,418,cellular,12,aug,867,2,-1,0,unknown,no
54,technician,married,secondary,-777,cellular,12,aug,117,2,-1,0,unknown,no
54,management,single,tertiary,2419,cellular,12,aug,139,2,-1,0,unknown,no
32,management,single,tertiary,2667,cellular,12,aug,971,2,-1,0,unknown,yes
51,management,married,tertiary,8304,cellular,12,aug,105,2,-1,0,unknown,no
40,management,married,tertiary,12409,cellular,12,aug,196,2,-1,0,unknown,no
32,technician,single,secondary,5,cellular,12,aug,105,2,-1,0,unknown,no
30,management,single,tertiary,478,cellular,12,aug,193,3,-1,0,unknown,no
31,management,married,tertiary,-253,cellular,12,aug,220,4,-1,0,unknown,no
30,technician,single,tertiary,8138,cellular,12,aug,227,2,-1,0,unknown,no
31,technician,single,tertiary,438,cellular,12,aug,130,2,-1,0,unknown,no
34,technician,single,secondary,27,cellular,12,aug,256,9,-1,0,unknown,no
47,unemployed,married,tertiary,0,cellular,12,aug,232,5,-1,0,unknown,no
41,management,married,tertiary,2781,cellular,12,aug,95,2,-1,0,unknown,no
30,management,single,tertiary,443,cellular,12,aug,80,2,-1,0,unknown,no
55,management,divorced,tertiary,277,cellular,12,aug,101,3,-1,0,unknown,no
38,management,divorced,tertiary,554,cellular,12,aug,138,4,-1,0,unknown,no
41,management,married,tertiary,557,cellular,12,aug,148,4,-1,0,unknown,no
36,unemployed,divorced,secondary,871,cellular,12,aug,396,3,-1,0,unknown,yes
45,blue-collar,married,primary,328,cellular,12,aug,174,4,-1,0,unknown,no
52,admin.,married,secondary,2347,cellular,12,aug,603,3,-1,0,unknown,no
35,management,married,tertiary,77,cellular,12,aug,69,4,-1,0,unknown,no
37,management,married,tertiary,4044,cellular,12,aug,87,4,-1,0,unknown,no
54,admin.,married,secondary,19213,cellular,12,aug,100,6,-1,0,unknown,no
47,management,single,tertiary,0,cellular,12,aug,138,2,-1,0,unknown,no
32,technician,single,secondary,-114,cellular,12,aug,155,2,-1,0,unknown,no
53,admin.,married,secondary,8449,cellular,12,aug,123,2,-1,0,unknown,no
50,technician,married,tertiary,5907,cellular,12,aug,338,2,-1,0,unknown,no
33,technician,single,secondary,2481,cellular,12,aug,104,2,-1,0,unknown,no
30,management,married,secondary,850,cellular,12,aug,507,2,-1,0,unknown,yes
44,self-employed,married,primary,614,cellular,12,aug,85,4,-1,0,unknown,no
31,management,single,tertiary,1836,cellular,12,aug,177,2,-1,0,unknown,no
30,management,single,tertiary,1038,cellular,12,aug,88,2,-1,0,unknown,no
53,management,married,tertiary,-1,cellular,12,aug,150,2,-1,0,unknown,no
35,technician,married,secondary,1067,cellular,12,aug,179,6,-1,0,unknown,no
33,technician,single,secondary,329,cellular,12,aug,137,2,-1,0,unknown,no
30,technician,single,secondary,281,cellular,12,aug,105,2,-1,0,unknown,no
42,unemployed,divorced,secondary,759,cellular,12,aug,126,3,-1,0,unknown,no
30,management,single,tertiary,368,cellular,12,aug,241,2,-1,0,unknown,no
30,management,single,tertiary,-672,cellular,12,aug,130,2,-1,0,unknown,no
43,management,married,tertiary,-526,cellular,12,aug,603,2,-1,0,unknown,no
59,retired,married,primary,0,cellular,12,aug,66,2,-1,0,unknown,no
33,technician,single,tertiary,2024,cellular,12,aug,109,2,-1,0,unknown,no
33,technician,married,secondary,3243,cellular,12,aug,439,4,-1,0,unknown,yes
39,technician,married,secondary,1986,cellular,12,aug,217,6,-1,0,unknown,no
34,management,single,tertiary,2835,cellular,12,aug,107,2,-1,0,unknown,no
52,management,married,tertiary,3508,cellular,12,aug,252,2,-1,0,unknown,no
54,management,married,tertiary,11563,cellular,12,aug,143,2,-1,0,unknown,no
45,blue-collar,married,primary,1951,cellular,12,aug,73,2,-1,0,unknown,no
52,housemaid,married,unknown,544,cellular,12,aug,254,2,-1,0,unknown,no
33,management,married,tertiary,1504,cellular,12,aug,61,2,-1,0,unknown,no
49,management,married,tertiary,350,cellular,12,aug,238,6,-1,0,unknown,no
46,blue-collar,married,primary,2269,cellular,12,aug,73,2,-1,0,unknown,no
35,management,single,tertiary,53,cellular,12,aug,80,4,-1,0,unknown,no
34,housemaid,married,tertiary,897,cellular,12,aug,197,4,-1,0,unknown,no
30,management,single,tertiary,1466,cellular,12,aug,111,4,-1,0,unknown,no
59,self-employed,married,unknown,59,cellular,12,aug,171,2,-1,0,unknown,no
33,management,married,tertiary,1399,cellular,12,aug,436,4,-1,0,unknown,no
38,management,married,tertiary,0,cellular,12,aug,119,2,-1,0,unknown,no
31,management,married,secondary,1368,cellular,12,aug,129,4,-1,0,unknown,no
48,management,divorced,tertiary,148,cellular,12,aug,152,2,-1,0,unknown,no
34,technician,married,secondary,-136,cellular,12,aug,131,2,-1,0,unknown,no
31,management,single,tertiary,86,cellular,12,aug,150,4,-1,0,unknown,no
52,blue-collar,married,primary,273,cellular,12,aug,128,2,-1,0,unknown,no
54,management,married,tertiary,1411,cellular,12,aug,56,2,-1,0,unknown,no
35,self-employed,married,secondary,0,cellular,12,aug,64,2,-1,0,unknown,no
57,management,divorced,secondary,396,cellular,12,aug,108,2,-1,0,unknown,no
45,technician,married,secondary,3241,cellular,12,aug,84,2,-1,0,unknown,no
57,blue-collar,married,secondary,6004,cellular,12,aug,157,6,-1,0,unknown,no
34,technician,single,tertiary,23919,cellular,12,aug,384,2,-1,0,unknown,no
30,management,single,tertiary,894,cellular,12,aug,312,6,-1,0,unknown,no
47,management,married,secondary,-1854,cellular,12,aug,388,2,-1,0,unknown,no
37,unemployed,married,secondary,117,cellular,12,aug,144,4,-1,0,unknown,no
58,management,divorced,tertiary,108,cellular,12,aug,231,4,-1,0,unknown,no
38,technician,single,secondary,382,cellular,12,aug,180,2,-1,0,unknown,no
54,management,married,tertiary,1146,cellular,12,aug,205,2,-1,0,unknown,no
44,housemaid,married,primary,93,cellular,12,aug,163,2,-1,0,unknown,no
43,housemaid,married,primary,25,cellular,12,aug,121,2,-1,0,unknown,no
57,management,divorced,tertiary,8897,cellular,12,aug,865,2,-1,0,unknown,yes
38,technician,single,tertiary,508,cellular,12,aug,1103,2,-1,0,unknown,yes
46,technician,married,secondary,190,cellular,12,aug,370,2,-1,0,unknown,no
57,retired,married,secondary,2714,cellular,12,aug,106,2,-1,0,unknown,no
41,technician,divorced,secondary,1631,cellular,12,aug,173,2,-1,0,unknown,no
49,management,married,tertiary,579,cellular,12,aug,201,4,-1,0,unknown,no
32,technician,single,tertiary,720,cellular,12,aug,234,4,-1,0,unknown,no
38,technician,married,tertiary,940,cellular,12,aug,191,7,-1,0,unknown,no
31,technician,married,tertiary,4089,cellular,12,aug,433,3,-1,0,unknown,no
46,self-employed,married,secondary,548,cellular,12,aug,1181,4,-1,0,unknown,yes
58,technician,married,secondary,175,cellular,12,aug,92,4,-1,0,unknown,no
30,management,married,tertiary,1567,cellular,12,aug,1133,4,-1,0,unknown,yes
33,housemaid,married,primary,209,cellular,12,aug,76,4,-1,0,unknown,no
30,management,single,tertiary,812,cellular,12,aug,91,4,-1,0,unknown,no
45,admin.,married,secondary,362,cellular,12,aug,536,4,-1,0,unknown,no
54,technician,married,secondary,658,cellular,12,aug,398,4,-1,0,unknown,no
35,technician,married,tertiary,432,cellular,12,aug,104,8,-1,0,unknown,no
49,management,married,tertiary,4751,cellular,12,aug,884,4,-1,0,unknown,yes
55,management,married,tertiary,134,cellular,12,aug,1650,16,-1,0,unknown,no
45,admin.,married,tertiary,2552,cellular,12,aug,149,7,-1,0,unknown,no
30,self-employed,married,secondary,0,cellular,12,aug,297,3,-1,0,unknown,no
52,technician,divorced,secondary,106,cellular,12,aug,193,4,-1,0,unknown,no
54,blue-collar,married,primary,1849,cellular,12,aug,127,4,-1,0,unknown,no
30,technician,single,tertiary,23,cellular,12,aug,72,4,-1,0,unknown,no
42,self-employed,married,secondary,487,telephone,12,aug,58,4,-1,0,unknown,no
38,technician,married,secondary,1478,cellular,12,aug,926,4,-1,0,unknown,yes
34,management,divorced,tertiary,157,cellular,12,aug,117,2,-1,0,unknown,no
31,management,single,tertiary,350,cellular,12,aug,359,2,-1,0,unknown,no
34,self-employed,married,tertiary,0,cellular,12,aug,117,4,-1,0,unknown,no
39,management,married,tertiary,1424,cellular,12,aug,254,2,-1,0,unknown,no
50,management,married,tertiary,2296,cellular,12,aug,121,2,-1,0,unknown,no
35,management,married,tertiary,1511,cellular,12,aug,226,4,-1,0,unknown,no
60,admin.,married,secondary,711,cellular,12,aug,355,4,-1,0,unknown,no
36,technician,single,secondary,12,cellular,12,aug,587,2,-1,0,unknown,yes
47,management,married,tertiary,434,cellular,12,aug,111,4,-1,0,unknown,no
60,technician,married,tertiary,131,cellular,12,aug,139,6,-1,0,unknown,no
33,management,married,tertiary,1071,cellular,12,aug,83,4,-1,0,unknown,no
59,retired,married,unknown,7586,cellular,12,aug,632,6,-1,0,unknown,no
48,blue-collar,married,secondary,426,cellular,12,aug,186,2,-1,0,unknown,no
30,management,single,tertiary,222,cellular,12,aug,112,4,-1,0,unknown,no
49,blue-collar,married,primary,1456,cellular,12,aug,225,4,-1,0,unknown,no
58,blue-collar,married,secondary,842,cellular,12,aug,253,2,-1,0,unknown,no
55,blue-collar,married,secondary,1011,cellular,12,aug,112,2,-1,0,unknown,no
31,management,married,tertiary,1514,cellular,12,aug,284,2,-1,0,unknown,no
54,management,divorced,tertiary,3473,cellular,12,aug,306,2,-1,0,unknown,no
49,blue-collar,married,primary,128,cellular,12,aug,696,2,-1,0,unknown,yes
60,retired,married,tertiary,1141,cellular,12,aug,66,4,-1,0,unknown,no
31,management,married,tertiary,596,cellular,12,aug,192,4,-1,0,unknown,no
34,management,married,tertiary,496,cellular,12,aug,105,6,-1,0,unknown,no
45,admin.,married,secondary,43,cellular,12,aug,114,4,-1,0,unknown,no
43,management,single,tertiary,1627,cellular,12,aug,105,4,-1,0,unknown,no
30,management,single,tertiary,67,cellular,12,aug,578,4,-1,0,unknown,no
57,retired,married,tertiary,0,cellular,12,aug,116,4,-1,0,unknown,no
59,retired,married,secondary,566,cellular,12,aug,464,4,-1,0,unknown,no
32,technician,single,tertiary,1325,cellular,12,aug,142,2,-1,0,unknown,no
55,blue-collar,married,secondary,388,cellular,12,aug,187,2,-1,0,unknown,no
49,management,married,tertiary,53,cellular,12,aug,134,6,-1,0,unknown,no
36,technician,single,tertiary,1072,cellular,12,aug,338,2,-1,0,unknown,no
52,services,married,secondary,1579,cellular,12,aug,158,2,-1,0,unknown,no
49,blue-collar,married,secondary,553,cellular,12,aug,645,8,-1,0,unknown,yes
50,management,married,tertiary,258,cellular,12,aug,246,6,-1,0,unknown,no
40,unemployed,divorced,secondary,1694,cellular,12,aug,473,6,-1,0,unknown,yes
41,management,married,tertiary,8553,cellular,12,aug,304,12,-1,0,unknown,no
49,blue-collar,married,primary,408,cellular,12,aug,559,4,-1,0,unknown,yes
38,management,married,tertiary,1223,cellular,12,aug,1092,5,-1,0,unknown,yes
49,self-employed,married,tertiary,599,cellular,12,aug,174,1,-1,0,unknown,no
31,management,single,tertiary,1858,cellular,12,aug,453,3,-1,0,unknown,yes
48,management,married,secondary,286,cellular,12,aug,127,1,-1,0,unknown,no
54,blue-collar,married,primary,1173,telephone,12,aug,128,8,-1,0,unknown,no
31,technician,single,tertiary,208,cellular,12,aug,1344,7,-1,0,unknown,yes
31,management,divorced,tertiary,297,cellular,12,aug,127,1,-1,0,unknown,no
46,management,single,tertiary,2278,cellular,12,aug,218,5,-1,0,unknown,no
34,management,single,tertiary,3679,cellular,12,aug,178,1,-1,0,unknown,no
34,management,married,tertiary,520,cellular,12,aug,1307,4,-1,0,unknown,yes
47,services,married,secondary,27,cellular,12,aug,153,4,-1,0,unknown,no
39,management,married,tertiary,271,cellular,12,aug,1344,1,-1,0,unknown,yes
54,management,married,tertiary,153,cellular,12,aug,168,5,-1,0,unknown,no
31,management,single,tertiary,1289,cellular,12,aug,264,3,-1,0,unknown,no
42,technician,married,tertiary,250,cellular,12,aug,213,3,-1,0,unknown,no
31,technician,single,tertiary,36,cellular,12,aug,111,3,-1,0,unknown,no
33,management,single,tertiary,87,cellular,12,aug,978,1,-1,0,unknown,yes
30,management,single,tertiary,9634,cellular,12,aug,781,5,-1,0,unknown,no
47,technician,married,tertiary,545,cellular,12,aug,588,3,-1,0,unknown,no
54,admin.,married,secondary,4943,cellular,12,aug,145,11,-1,0,unknown,no
54,blue-collar,married,primary,1659,cellular,12,aug,50,5,-1,0,unknown,no
40,management,married,secondary,4396,cellular,12,aug,432,3,-1,0,unknown,yes
31,management,single,tertiary,391,cellular,12,aug,454,3,-1,0,unknown,no
47,technician,married,secondary,568,cellular,12,aug,1613,1,-1,0,unknown,yes
32,technician,married,secondary,11431,cellular,12,aug,141,5,-1,0,unknown,no
32,management,married,tertiary,2414,cellular,12,aug,439,4,-1,0,unknown,no
59,retired,married,secondary,278,cellular,12,aug,141,3,-1,0,unknown,no
58,admin.,married,unknown,528,cellular,12,aug,136,3,-1,0,unknown,no
33,management,married,tertiary,519,cellular,12,aug,260,3,-1,0,unknown,no
47,blue-collar,married,primary,570,cellular,12,aug,864,3,-1,0,unknown,no
48,blue-collar,married,primary,3020,cellular,12,aug,645,3,-1,0,unknown,no
50,management,married,tertiary,1240,cellular,12,aug,474,2,-1,0,unknown,no
45,management,married,secondary,424,cellular,12,aug,216,5,-1,0,unknown,no
60,retired,married,secondary,781,cellular,12,aug,128,5,-1,0,unknown,no
32,management,single,tertiary,1310,cellular,12,aug,418,3,-1,0,unknown,no
42,technician,single,tertiary,166,cellular,12,aug,226,4,-1,0,unknown,no
49,technician,divorced,secondary,-96,cellular,12,aug,252,3,-1,0,unknown,no
30,management,single,tertiary,317,cellular,12,aug,134,8,-1,0,unknown,no
32,technician,single,tertiary,1732,cellular,12,aug,140,4,-1,0,unknown,no
30,management,single,tertiary,349,cellular,12,aug,180,3,-1,0,unknown,no
47,management,divorced,tertiary,800,cellular,12,aug,483,5,-1,0,unknown,no
48,services,married,secondary,1355,cellular,12,aug,409,7,-1,0,unknown,no
51,admin.,married,secondary,771,cellular,12,aug,143,3,-1,0,unknown,no
54,technician,married,secondary,479,cellular,12,aug,222,3,-1,0,unknown,no
37,technician,single,secondary,3665,cellular,12,aug,664,3,-1,0,unknown,yes
54,management,divorced,tertiary,1037,cellular,12,aug,612,4,-1,0,unknown,no
52,admin.,married,secondary,692,cellular,12,aug,129,9,-1,0,unknown,no
44,technician,single,secondary,244,cellular,12,aug,1735,4,-1,0,unknown,yes
36,management,married,tertiary,0,cellular,12,aug,243,3,-1,0,unknown,no
